"TIMESTAMP","RECORD","Fc_wpl","LE_wpl","Hs","Hc","tau","u_star","cov_Uz_Uz","cov_Uz_Ux","cov_Uz_Uy","cov_Uz_co2","cov_Uz_h2o","cov_Uz_Ts","cov_Ux_Ux","cov_Ux_Uy","cov_Ux_co2","cov_Ux_h2o","cov_Ux_Ts","cov_Uy_Uy","cov_Uy_co2","cov_Uy_h2o","cov_Uy_Ts","cov_co2_co2","cov_h2o_h2o","cov_Ts_Ts","Uz_Avg","Ux_Avg","Uy_Avg","co2_mean","h2o_Avg","Ts_mean","rho_a_mean","press_mean","panel_temp_Avg","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","batt_volt_Avg","std_wnd_dir","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","h2o_hmp_mean","t_hmp_mean","SWUpper_Avg","SWLower_Avg","LWUpper_Avg","LWLower_Avg","LWUpperCo_Avg","LWLowerCo_Avg","RsNet_Avg","RlNet_Avg","Rn_Avg","CNR4TC_Avg","Albedo_Avg","hfp01sc_1_Avg","hfp01sc_2_Avg","hfp01sc_3_Avg","hfp01sc_4_Avg","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","Tsoil_avg(1)","Tsoil_avg(2)","shf_cal(1)","shf_cal(2)","shf_cal(3)","shf_cal(4)","cs616_Avg(1)","cs616_Avg(2)","ch4_um_mol_Avg","press_7700_Avg","rssi_Avg"
"TS","RN","mg/(m^2 s)","W/m^2","W/m^2","W/m^2","kg/(m s^2)","m/s","(m/s)^2","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(m/s)^2","mg/(m^2 s)","g/(m^2 s)","m C/s","(mg/m^3)^2","(g/m^3)^2","C^2","m/s","m/s","m/s","mg/m^3","g/m^3","C","kg/m^3","kPa","C","degrees","degrees","m/s","m/s","V","degrees","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","g/m^3","C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","C","C","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","W/(m^2 mV)","uSeconds","uSeconds","umol/mol","kPa",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2022-07-18 06:00:00",6047,0.1461802,-10.01603,-8.892842,-8.21072,0.05207113,0.2133541,0.06897867,0.006435013,-0.04506284,0.1685662,-0.003633635,-0.007737885,0.2829347,0.1092819,0.1469353,-0.01437115,0.0009245597,0.6468307,-3.352689,0.113807,0.06009561,198.9587,0.7101827,0.02363789,-0.0315122,-0.3196315,1.643608,739.8429,12.05953,20.36346,1.143918,96.1312,19.32106,218.9951,101.0049,1.778542,1.674399,11.04388,19.60057,18000,0,0,0,0,0,0,0,0,0,0,69.46767,0.1685662,-8.866069,-0.003835125,-0.01855089,-0.1843197,-0.9656422,14.57276,17.70319,51.01,9.23,-20.25,0.384,7999,7999,41.78,-20.63,21.15,777.1,0.181,11.14135,9.728388,9.236111,10.43552,0.006978989,0.04068184,0.9814341,0.9308764,18.98036,19.26035,22.44045,19.67303,21.83973,20.1554,42.65132,41.9634,1.887726,95.23149,69.92072
"2022-07-18 06:30:00",6048,0.03439114,13.61308,-5.542821,-6.317326,0.03464724,0.1741488,0.04385534,0.001514097,-0.03029,0.04255282,0.005708791,-0.004829253,0.3165842,0.1444218,-0.7168158,0.02554838,0.04562493,0.5260864,-2.215864,-0.004609672,0.1307032,55.36701,0.02481486,0.07246629,-0.03038386,-0.0983329,1.218562,732.9651,12.48941,20.57343,1.142424,96.1766,19.68387,225.3865,94.61353,1.378032,1.222523,11.04483,27.21024,18000,0,0,0,0,0,0,0,0,0,0,75,0.04255282,13.92945,0.005978365,-0.01414004,0.2942357,-0.6106063,14.78449,18.18527,83.7,13.31,-31.47,1.233,7999,7999,70.42,-32.7,37.72,777.5,0.159,10.97229,9.684163,9.255539,10.30671,0.003669739,0.003580093,0.9813563,0.9307277,18.98403,19.26393,22.44045,19.67303,21.83973,20.1554,42.65267,41.96324,1.890779,95.27747,70.10587
"2022-07-18 07:00:00",6049,-0.001715723,26.037,-0.88978,-2.452934,0.03046601,0.1634362,0.03640224,-0.007160955,-0.02573361,-0.007261284,0.01048609,-0.0007764976,0.1854519,0.1035051,-1.236096,-0.01975247,0.004360747,0.4186755,-1.302837,-0.09168044,0.01448863,34.02214,0.07182719,0.01356114,-0.03950498,-0.1585361,1.200788,737.6497,12.42762,21.08072,1.140563,96.20834,20.27629,222.4789,97.52106,1.30658,1.211208,11.03856,21.88404,18000,0,0,0,0,0,0,0,0,0,0,77.22633,-0.007261284,25.58606,0.01107218,-0.005526618,0.5506431,-0.09969959,15.03479,18.71462,101.2,16.06,-27.34,2.418,7999,7999,85.1,-29.76,55.34,778.2,0.159,10.80665,9.623496,9.272494,10.15178,0.009155273,0.03273201,0.9810451,0.9294741,18.99319,19.29667,22.44045,19.67303,21.83973,20.1554,42.65403,41.96363,1.908433,95.30983,70.3054
"2022-07-18 07:30:00",6050,0.004530991,21.44719,7.442388,6.091165,0.008279354,0.08525934,0.00883043,0.001649817,-0.007079458,-0.01782654,0.008256692,0.006503937,0.06589476,0.0001892161,-0.2035749,0.004147246,0.006379698,0.1606485,0.1611606,-0.09847756,-0.03885823,91.23578,0.1251948,0.1231116,-0.009392931,-0.2266567,0.2083597,734.149,13.3472,21.33207,1.138971,96.23591,21.04513,182.5915,137.4085,0.4769254,0.3078751,11.04944,48.22451,18000,0,0,0,0,0,0,0,0,0,0,81,-0.01782654,20.14633,0.008692039,0.01366549,0.445356,0.8555055,15.4163,19.14367,93.1,13.39,-38.09,1.862,7999,7999,79.71,-39.96,39.75,774.3,0.145,10.64213,9.549932,9.278673,9.971599,-0.01001167,0.000629425,0.9815538,0.9295295,18.98318,19.29729,22.44045,19.67303,21.83973,20.1554,42.65543,41.96507,1.976547,95.33836,70.093
"2022-07-18 08:00:00",6051,0.1000209,68.47388,24.69363,20.35409,0.0414,0.1912491,0.05466468,-0.007434058,-0.03581276,0.02742069,0.02626863,0.021715,0.2842554,0.02152781,0.4374649,-0.04085034,-0.006943249,0.7634425,-4.712083,-0.2881936,0.2603595,161.6678,0.5890784,0.445768,-0.0008620694,-0.3886049,1.058966,724.4504,13.18217,22.89583,1.131883,96.18372,22.74079,209.8486,110.1514,1.294398,1.128018,11.04734,29.04037,18000,0,0,0,0,0,0,0,0,0,0,84.67223,0.02742069,64.09545,0.02747129,0.04512895,1.462885,2.915544,15.81066,20.73722,329.5,34.65,-34.89,2.195,7999,7999,294.9,-37.09,257.8,773.7,0.108,10.48769,9.469898,9.273819,9.777705,0.005952835,0.07791328,0.9813473,0.9263858,18.98913,19.37521,22.44045,19.67303,21.83973,20.1554,42.65626,41.96379,1.897589,95.287,70.29803
"2022-07-18 08:30:00",6052,-0.1918892,79.05557,27.0824,22.05684,0.02431097,0.1468316,0.05482396,0.008386723,-0.01986142,-0.2685126,0.03033239,0.02390564,0.3966787,0.1279168,-4.505289,0.0003270719,0.1127679,0.6959057,-8.293219,-0.1010786,0.1851722,389.4326,0.4495238,0.2452673,-0.0007102361,-0.0331916,1.103661,686.6983,16.99721,23.95493,1.127621,96.13599,24.75967,228.2774,91.7226,1.306671,1.10416,11.04786,31.88788,18000,0,0,0,0,0,0,0,0,0,0,94,-0.2685126,74.01102,0.0301961,0.04642735,1.746821,3.29773,16.28072,21.61773,234.7,33.6,-28.1,2.25,7999,7999,201.1,-30.35,170.8,766.8,0.143,10.33125,9.376125,9.242613,9.566734,-0.03497314,-0.1177826,0.9828815,0.930947,18.95415,19.25743,22.44045,19.67303,21.83973,20.1554,42.65696,41.96235,1.889442,95.24032,70.51605
"2022-07-18 09:00:00",6053,-0.05112998,55.40952,16.28234,12.78103,0.01501398,0.1154869,0.03051552,-0.002902909,-0.01301748,-0.09805726,0.0213754,0.01439671,0.1613492,0.01436524,-0.4051783,-0.04177936,0.01440428,0.6623492,-0.2419545,-0.2338072,-0.05610561,35.05043,0.2267476,0.07808352,-0.0337536,0.1093882,0.7870156,668.2798,17.60929,24.41936,1.125719,96.18327,25.61624,237.9129,82.08708,0.9811225,0.7945812,11.042,35.3192,18000,0,0,0,0,0,0,0,0,0,0,94,-0.09805726,52.15597,0.02074768,0.02617959,1.24778,2.005776,16.47165,22.22627,217,31.07,-26.18,2.167,7999,7999,186,-28.35,157.6,765.4,0.144,10.17726,9.277294,9.188482,9.350657,-0.01538658,-0.01613808,0.9836095,0.9315898,18.93877,19.24129,22.44045,19.67303,21.83973,20.1554,42.65819,41.96266,1.897547,95.28807,70.52811
"2022-07-18 09:30:00",6054,-0.2287581,94.14591,45.54009,39.44333,0.04273602,0.1952683,0.05090596,-0.02031412,-0.03226779,-0.3423573,0.03537615,0.04044267,0.3336282,0.007775525,-0.01580129,-0.004001194,0.03499746,0.5624352,-0.3688453,0.02041558,0.1235125,20.83905,0.1748245,0.3903137,-0.03240913,0.05593371,1.178078,658.0623,17.9069,25.57334,1.120807,96.16875,26.69555,232.7183,87.2817,1.345214,1.179405,11.04949,28.43758,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3423573,86.31782,0.03397183,0.07962738,2.112148,5.715947,16.76805,23.41713,488.7,68.28,-39.07,4.518,7999,7999,420.4,-43.59,376.8,764.3,0.139,10.02889,9.176282,9.125681,9.137071,0.001066208,0.0432148,0.9836066,0.9298505,18.93983,19.2845,22.44045,19.67303,21.83973,20.1554,42.65891,41.96172,1.890453,95.27397,70.07498
"2022-07-18 10:00:00",6055,-0.2939148,181.8178,94.43319,82.59458,0.05719583,0.2264146,0.08186782,-0.01961282,-0.04736339,-0.5248604,0.0678493,0.0842453,0.5116524,0.005214101,-0.02410034,0.005786646,0.03393172,0.6463099,1.299639,-0.1345379,-0.1563843,21.88662,0.3137053,0.4388601,-0.06647788,0.2020404,1.801151,653.8705,18.34565,26.65839,1.115721,96.12946,28.78621,236.4003,83.59971,1.962469,1.812447,11.04678,22.39551,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5248604,165.5523,0.06506082,0.1658848,4.154512,12.11101,17.11206,24.5794,646.5,86.5,-54.89,2.726,7999,7999,560,-57.62,502.4,760.1,0.132,9.880133,9.075642,9.048014,8.927457,-0.03104401,-0.08942604,0.9849636,0.9332911,18.90879,19.19508,22.44045,19.67303,21.83973,20.1554,42.65943,41.96042,1.88282,95.23476,70.27547
"2022-07-18 10:30:00",6056,-0.3240801,181.656,89.35085,77.48798,0.09500546,0.2922453,0.08575547,-0.03366758,-0.07849141,-0.5428785,0.06780178,0.07995059,0.7525353,0.08011714,0.3482697,-0.01577732,-0.0213238,0.7155362,1.359305,-0.1494352,-0.1874554,21.7343,0.3102379,0.371913,-0.01948958,0.1356893,1.76814,647.0184,18.96731,27.57997,1.112381,96.11506,30.3532,234.3884,85.61164,1.992833,1.773339,11.04927,26.88194,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5428785,165.4363,0.06456728,0.1542311,4.320193,11.89946,17.74261,25.31779,599.3,76.58,-55.2,1.667,7999,7999,522.8,-56.87,465.9,759.2,0.127,9.736806,8.972081,8.958035,8.725986,-0.01762962,0.05703354,0.9857374,0.9309893,18.89116,19.25211,22.44045,19.67303,21.83973,20.1554,42.65978,41.9596,1.893017,95.22115,70.40563
"2022-07-18 11:00:00",6057,-0.331261,179.4375,75.90224,64.23107,0.05310282,0.2187638,0.06987062,-0.01988727,-0.04352985,-0.5227503,0.06745464,0.06808706,0.7666477,-0.004059153,0.1110993,-0.001650229,0.07890479,0.5891015,1.178923,-0.07928451,-0.02944044,26.23647,0.4359621,0.4792295,-0.01649079,-0.06588786,1.534974,643.7389,19.48479,28.26729,1.1096,96.07913,31.35467,227.5421,92.45787,1.80429,1.536388,11.04072,31.21188,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5227503,164.5893,0.06410374,0.1273856,4.4346,10.4136,18.25118,25.86376,605.3,76.98,-56.58,0.555,7999,7999,528.3,-57.13,471.2,759.2,0.126,9.59951,8.867474,8.858861,8.534615,-0.01445198,0.003141403,0.9863613,0.9308109,18.87671,19.25525,22.44045,19.67303,21.83973,20.1554,42.65987,41.9585,1.903128,95.18509,70.42887
"2022-07-18 11:30:00",6058,-0.3079731,196.1107,82.55289,69.80941,0.0425946,0.1962365,0.07251786,-0.0133696,-0.03611341,-0.5155746,0.07361244,0.07428718,0.4656307,0.01248298,0.04798171,-0.007130173,0.007691748,0.6048144,0.6514974,-0.04351513,-0.0379548,19.24827,0.3737533,0.4060377,-0.03309699,0.2599653,1.392494,640.0691,19.82661,28.92053,1.106102,96.05883,32.38816,240.5748,79.42516,1.605973,1.416553,11.04908,27.81818,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5155746,179.6143,0.06980241,0.137799,4.947166,11.54916,18.59187,26.68089,562.2,72.93,-49.36,-1.161,7999,7999,489.3,-48.2,441.1,757.9,0.129,9.465748,8.760954,8.752898,8.359288,-0.01814842,-0.04984856,0.9871387,0.9327055,18.85856,19.2054,22.44045,19.67303,21.83973,20.1554,42.6599,41.95751,1.915288,95.16496,70.31489
"2022-07-18 12:00:00",6059,-0.2005301,130.9988,31.17227,22.83361,0.03258669,0.1715826,0.03466577,-0.01706744,-0.02398854,-0.2932902,0.05048745,0.02803181,0.2501704,0.1730517,-0.07127744,-0.04516954,0.00427653,0.5932734,0.2968888,-0.09382825,0.05122618,13.83362,0.2809146,0.09593538,-0.01005153,0.4831202,0.1722806,638.9401,20.05612,28.8588,1.106863,96.07166,32.88893,300.3738,19.62622,0.9519004,0.5129188,11.05426,55.0063,18000,0,0,0,0,0,0,0,0,0,0,94,-0.2932902,123.1894,0.04776242,0.04499767,3.415962,4.393499,18.72824,26.49437,221.9,28.04,-41.32,-6.418,7999,7999,193.8,-34.91,158.9,755.6,0.127,9.347616,8.656112,8.647551,8.204399,-0.02512741,-0.02503395,0.9882164,0.933696,18.83343,19.18037,22.44045,19.67303,21.83973,20.1554,42.65993,41.95753,1.920259,95.17905,70.96721
"2022-07-18 12:30:00",6060,-0.2556313,130.3021,61.81076,53.26566,0.002463803,0.04719863,0.03227075,-0.001718608,0.00141742,-0.4060144,0.04845245,0.05562801,0.2272498,0.03664126,-0.0227696,0.01899515,-0.01389935,0.2139052,0.0301397,-0.02832086,-0.02489856,17.79313,0.2649564,0.3309129,-0.01434764,0.1290223,-0.3573764,636.8029,20.05361,29.08144,1.10598,96.06406,32.53749,30.14907,-70.14908,0.6640217,0.3799535,11.04886,52.97918,18000,0,0,0,0,0,0,0,0,0,0,93.99895,-0.4060144,118.224,0.04572644,0.1046566,3.303714,8.774424,18.85603,26.68663,527.8,68.73,-47.13,-2.313,7999,7999,459.1,-44.82,414.3,754.8,0.131,9.244193,8.556375,8.53973,8.073483,-0.02239418,-0.03628731,0.9891547,0.935108,18.81104,19.14408,22.44045,19.67303,21.83973,20.1554,42.65958,41.95723,1.936138,95.17132,70.75252
"2022-07-18 13:00:00",6061,-0.2119159,313.3319,149.9815,129.3422,0.04210962,0.1956233,0.07357717,-0.003949552,-0.03806413,-0.5737671,0.11581,0.135667,0.4735287,-0.1936965,0.236774,0.04118456,0.02450782,1.305711,0.04835662,-0.1809184,-0.2550278,24.02056,0.7420163,0.8103331,0.03244193,0.4737915,-0.9912683,631.785,20.96896,30.35563,1.100373,96.02618,34.13165,24.45383,-64.45383,1.512894,1.098677,11.03189,42.38331,18000,0,0,0,0,0,0,0,0,0,0,94,-0.5737671,282.5764,0.1090905,0.2527607,8.342295,22.41329,19.80059,27.92333,896,106.6,-71.36,-2.955,7999,7999,789.4,-68.4,721,754.5,0.119,9.166649,8.469794,8.440432,7.978268,0.008239746,0.02376747,0.9887426,0.9340999,18.81928,19.16785,22.44045,19.67303,21.83973,20.1554,42.65857,41.95588,1.908186,95.13417,71.19881
"2022-07-18 13:30:00",6062,-0.3657563,329.5218,123.7651,102.2299,0.1026909,0.3057774,0.1210798,0.04039592,-0.08432309,-0.6834248,0.1237507,0.112164,0.5908274,-0.4421568,-0.6518725,0.1038805,0.003439121,2.190619,2.333055,-0.2579638,-0.02654384,19.85432,0.6622871,0.5454026,-0.01991861,0.2384724,-0.6541467,633.5455,21.10074,30.91764,1.0983,95.9529,35.72307,29.97041,-69.9704,1.545507,0.6962593,11.04504,60.04359,18000,0,0,0,0,0,0,0,0,0,0,94,-0.6834248,301.9518,0.1171296,0.2005389,8.972363,18.59768,19.88969,28.24034,868,102.9,-80.5,-1.038,7999,7999,765.1,-79.45,685.6,752.6,0.118,9.105332,8.391366,8.349143,7.914461,-0.02775574,0.02642632,0.9898419,0.933826,18.79152,19.19427,22.44045,19.67303,21.83973,20.1554,42.65705,41.96964,1.890021,95.06115,71.18311
"2022-07-18 14:00:00",6063,-0.1948057,270.568,102.6676,84.98802,0.02923177,0.1633874,0.1490457,0.01902478,0.0187271,-0.4569783,0.1015173,0.09332375,0.3864762,-0.02595784,0.1514039,-0.02091411,-0.02619095,0.8737345,-0.7464617,0.03851632,0.0790439,14.12803,0.4534699,0.4221289,-0.03818166,0.2524415,-0.07496151,631.1495,20.95044,31.54869,1.09501,95.93391,36.70553,-23.46143,-16.53857,1.020574,0.2633362,11.04392,69.77164,18000,0,0,0,0,0,0,0,0,0,0,93.99895,-0.4569783,247.7022,0.09601919,0.1661534,7.399014,15.46682,19.93234,29.06919,836,102.4,-82.1,-3.035,7999,7999,733.5,-79.09,654.4,753,0.122,9.071804,8.321794,8.268466,7.890028,-0.006923676,-0.01814079,0.9900537,0.9346516,18.7846,19.17613,22.44045,19.67303,21.83973,20.1554,42.65562,41.97175,1.88597,95.04201,71.19656
"2022-07-18 14:30:00",6064,-0.1508688,244.6811,100.4913,84.39939,0.02374513,0.147607,0.105329,0.002862396,-0.02159897,-0.3999286,0.09099905,0.09177912,0.3716268,-0.06362959,0.09283728,-0.001572344,-0.01406034,1.132707,0.4238093,-0.100173,-0.002645017,12.18304,0.5899094,0.4981219,-0.002156764,0.05203688,1.081759,624.0746,21.74489,32.71109,1.089836,95.90213,37.78928,232.754,87.24596,1.441356,1.08301,11.0423,40.38783,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3999286,222.0377,0.08557613,0.1634837,6.91479,15.72859,20.66679,30.26404,799.3,102.7,-80.3,-5.018,7999,7999,696.5,-75.32,621.2,753.9,0.128,9.065324,8.262062,8.203126,7.905377,0.008792877,0.02093697,0.9895754,0.9336871,18.79339,19.19707,22.44045,19.67303,21.83973,20.1554,42.6539,41.96918,1.898952,95.0129,71.21523
"2022-07-18 15:00:00",6065,-0.1973597,283.2921,107.5964,88.99892,0.03139733,0.1699162,0.1363921,0.01051856,-0.02688725,-0.469787,0.1058696,0.09848073,0.625312,0.03896029,-0.5941695,0.0556972,0.03684532,1.050742,1.413089,-0.04344999,-0.07698908,22.91763,0.6061144,0.4038622,-0.03237833,-0.2066729,1.632494,624.3826,21.81432,33.23736,1.087485,95.85561,38.4347,222.7848,97.21523,1.875902,1.645524,11.03391,28.38571,18000,0,0,0,0,0,0,0,0,0,0,94,-0.469787,258.3218,0.09983341,0.1725939,8.080802,16.88951,20.71284,30.75711,709,95,-80.2,-4.826,7999,7999,614,-75.41,538.6,750.6,0.133,9.0755,8.219859,8.151923,7.958598,-0.02319145,-0.08699417,0.9904546,0.937021,18.7702,19.11008,22.44045,19.67303,21.83973,20.1554,42.65197,41.96757,1.89804,94.96635,71.22811
"2022-07-18 15:30:00",6066,-0.1363353,249.1227,89.34619,72.99221,0.03360537,0.1760465,0.1278874,0.006296223,-0.03034607,-0.3674528,0.09335703,0.082016,0.5716827,0.1254569,-0.2582382,0.01328392,0.01421206,1.187324,0.8018269,-0.2403413,-0.06322493,17.55067,0.8320219,0.3307767,-0.03823424,-0.3282003,1.518701,627.457,21.99039,33.98978,1.084311,95.81184,38.66169,217.8056,102.1944,1.800679,1.55376,11.04263,29.99471,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3674528,227.7912,0.08874364,0.1423739,7.197416,14.13414,20.85612,31.47277,663.5,94,-79.25,-5.459,7999,7999,569.4,-73.79,495.6,751.3,0.142,9.12048,8.194157,8.117498,8.04793,0.01805687,0.02556801,0.9895696,0.9359885,18.78826,19.13564,22.44045,19.67303,21.83973,20.1554,42.65007,41.96712,1.898263,94.92355,71.15968
"2022-07-18 16:00:00",6067,-0.1310578,267.4623,76.82606,59.40244,0.091763,0.2910209,0.1851356,-0.009653532,-0.08414117,-0.3426426,0.1016851,0.07057741,1.019263,0.2567711,-0.5339677,0.02058353,0.07241339,1.665497,0.7846897,-0.3464181,-0.1557232,7.987903,0.7085208,0.2117487,-0.01757389,-0.4759109,2.137938,624.9418,21.32789,34.23322,1.083476,95.77299,38.73297,217.4504,102.5496,2.464732,2.190268,11.04839,27.02981,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3426426,248.1118,0.09628858,0.1152962,7.592555,11.75797,20.19588,31.69348,593.8,89.9,-77.44,-6.056,7999,7999,503.9,-71.39,432.5,752.4,0.152,9.19371,8.189188,8.102684,8.181719,0.01450157,0.04296303,0.9888257,0.9342529,18.80276,19.17861,22.44045,19.67303,21.83973,20.1554,42.64798,41.96633,1.88851,94.88409,71.13615
"2022-07-18 16:30:00",6068,-0.1717929,214.3679,65.54248,51.56565,0.08017338,0.2720078,0.1994575,0.01346192,-0.07275325,-0.3492336,0.08134478,0.06020491,0.8566493,0.2588598,-0.2091362,0.0001642438,0.02978963,1.801008,1.19575,-0.3608423,-0.1635512,14.32662,0.508007,0.1577946,-0.01094517,-0.3410396,2.535601,626.2831,21.04837,34.03572,1.083596,95.74323,38.50328,222.3397,97.66032,2.764838,2.558433,11.05353,22.13144,18000,0,0,0,0,0,0,0,0,0,0,94,-0.3492336,198.4812,0.07716487,0.1002758,5.991049,9.89559,19.92802,31.61085,521.1,85.5,-76.61,-5.52,7999,7999,435.6,-71.09,364.5,752.7,0.164,9.293125,8.194758,8.10795,8.357526,0.008398056,0.005680084,0.988333,0.9339787,18.81116,19.18429,22.44045,19.67303,21.83973,20.1554,42.64571,41.96539,1.896723,94.85342,71.08497
"2022-07-18 17:00:00",6069,-0.2470692,244.7299,56.1295,40.3474,0.1346006,0.3520592,0.2108491,-0.006999256,-0.1237479,-0.41732,0.09439364,0.05144608,1.086073,0.2710036,-0.4364924,0.0001580108,0.04004982,1.799253,1.534778,-0.2351101,-0.07520868,24.1478,0.7011582,0.1506771,0.002145528,-0.2622856,2.895957,636.5635,19.76989,33.44303,1.085964,95.72938,38.01637,224.8249,95.17513,3.112626,2.90781,11.04458,20.77795,18000,0,0,0,0,0,0,0,0,0,0,94,-0.41732,230.3205,0.09070376,0.07954711,6.490595,7.918798,18.66857,31.12301,442.8,79.43,-79.41,-6.764,7999,7999,363.3,-72.64,290.7,752.4,0.18,9.418269,8.215091,8.133907,8.579294,0.01377678,-0.02871323,0.9875973,0.9350522,18.82493,19.15557,22.44045,19.67303,21.83973,20.1554,42.64321,41.9641,1.888704,94.83894,70.97881
"2022-07-18 17:30:00",6070,-0.05454529,115.3462,14.2812,6.957016,0.06771544,0.2492438,0.1367945,0.02312533,-0.05765779,-0.1116855,0.04520782,0.01304074,0.7146372,0.07809561,-0.3449093,0.0661244,-0.05494075,1.212045,-0.3065718,-0.2628266,0.08961247,9.76782,0.333318,0.2312497,0.003005097,-0.302203,2.120523,638.4353,19.57417,32.45436,1.090032,95.72702,37.3071,221.8892,98.11079,2.316025,2.141949,11.0573,22.2066,18000,0,0,0,0,0,0,0,0,0,0,94,-0.1116855,110.3071,0.04339255,0.01374763,3.053374,1.985795,18.41162,30.03514,244.5,42.01,-68.41,-8.56,7999,7999,202.5,-59.85,142.6,753.8,0.158,9.582103,8.250763,8.183019,8.839883,0.03087616,0.03468513,0.9861139,0.9341463,18.85581,19.19026,22.44045,19.67303,21.83973,20.1554,42.64042,41.97239,1.890093,94.83728,70.87202
"2022-07-18 18:00:00",6071,0.4189196,41.56399,-1.33888,-3.90207,0.004805246,0.06618522,0.02415404,0.004117142,-0.001495918,0.4104689,0.01661941,-0.001214856,0.09726299,0.02315896,-0.7406102,-0.03120053,0.05532862,0.1791745,-1.157339,-0.0684387,0.1181374,461.5738,0.5273224,0.324179,0.0019915,-0.3197493,0.150911,663.0948,21.37494,30.40595,1.096967,95.6949,35.288,165.2658,154.7342,0.5480154,0.3535729,11.06211,48.24855,18000,0,0,0,0,0,0,0,0,0,0,94,0.4104689,40.55137,0.01648664,-0.008036006,1.215991,-0.2033692,20.04399,27.76571,90.7,11.99,-42.03,-6.182,7999,7999,78.75,-35.85,42.9,754.8,0.132,9.766619,8.304322,8.256854,9.137257,0.019907,-0.03021049,0.9850929,0.9360935,18.87572,19.16005,22.44045,19.67303,21.83973,20.1554,42.6375,41.9859,1.92183,94.80373,70.44791
"2022-07-18 18:30:00",6072,0.1528017,-14.16466,9.150669,9.932937,0.007158296,0.08061441,0.01083289,0.005674661,-0.003167192,0.1378529,-0.006198433,0.00826885,0.04983468,0.002890738,-0.04811621,-0.01919753,0.03025768,0.1103974,1.178043,0.05455192,0.00908354,1759.793,0.3147857,0.1283402,0.01433306,-0.2028215,-0.288323,690.9576,21.82294,29.43861,1.1015,95.69041,32.97454,85.12455,-125.1245,0.4846472,0.3525148,11.06148,42.29381,18000,0,0,0,0,0,0,0,0,0,0,94,0.1378529,-15.12418,-0.006382993,0.02133179,-0.4615777,1.421094,20.47774,26.45577,62.43,9.53,-33.63,-3.183,7999,7999,52.9,-30.45,22.45,755.6,0.152,9.983349,8.378656,8.359403,9.457701,0.03080177,0.0248127,0.9836059,0.9350318,18.90652,19.18486,22.44045,19.67303,21.83973,20.1554,42.63454,41.98453,1.958776,94.79809,70.11459
