"TOA5","S4N_weir","CR1000X","4730","CR1000X.Std.03.02","CPU:2019.10_S4NWeir.cr1x","52245","S4NShelterT"
TIMESTAMP,RECORD,Batt_Volt,PTemp,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C,Deg C
,,Smp,Smp,Smp,Smp
2020-07-26 18:00:00,446,13.3,25.1,25.1,-91.7
2020-07-26 18:30:00,447,13.3,24.3,23.9,-92
2020-07-26 19:00:00,448,13.2,23.6,23.1,-91.9
2020-07-26 19:30:00,449,13.1,22.8,22.4,-92.3
2020-07-26 20:00:00,450,13.1,22,21.8,-92.1
2020-07-26 20:30:00,451,13,21.1,21.3,-92.1
2020-07-26 21:00:00,452,13,20.2,20.8,-92.3
2020-07-26 21:30:00,453,13,19.4,20.3,-92.6
2020-07-26 22:00:00,454,13,18.6,19.9,-92.4
2020-07-26 22:30:00,455,13,18,19.5,-92.4
2020-07-26 23:00:00,456,13,17.4,19.1,-92.3
2020-07-26 23:30:00,457,13,17.1,19,-92.2
2020-07-27 00:00:00,458,12.9,16.9,18.9,-92.5
2020-07-27 00:30:00,459,12.9,16.8,18.7,-92.6
2020-07-27 01:00:00,460,12.9,16.8,18.6,-92.5
2020-07-27 01:30:00,461,12.9,16.7,18.5,-92.5
2020-07-27 02:00:00,462,12.9,16.5,18.3,-92.7
2020-07-27 02:30:00,463,12.9,16.4,18.1,-92.8
2020-07-27 03:00:00,464,12.9,16.2,18,-92.6
2020-07-27 03:30:00,465,12.9,15.9,17.7,-92.8
2020-07-27 04:00:00,466,12.9,15.7,17.6,-92.7
2020-07-27 04:30:00,467,12.9,15.5,17.5,-92.9
2020-07-27 05:00:00,468,12.9,15.4,17.3,-93
2020-07-27 05:30:00,469,12.9,15.2,17.3,-92.9
2020-07-27 06:00:00,470,12.9,15.3,17.2,-92.9
2020-07-27 06:30:00,471,12.9,15.6,17.3,-92.7
2020-07-27 07:00:00,472,12.9,16,17.6,-92.8
2020-07-27 07:30:00,473,12.9,16.6,18,-92.6
2020-07-27 08:00:00,474,13,17.4,18.5,-92.6
2020-07-27 08:30:00,475,13,18.3,18.9,-92.5
2020-07-27 09:00:00,476,13.1,19.3,19.6,-92.2
2020-07-27 09:30:00,477,13.2,20.3,20.5,-91.9
2020-07-27 10:00:00,478,13.4,21.9,22.9,-92
2020-07-27 10:30:00,479,14.1,24,23.2,-91.5
2020-07-27 11:00:00,480,14.1,27.6,23.4,-91.5
2020-07-27 11:30:00,481,13.8,27.3,24.2,-91.5
2020-07-27 12:00:00,482,14,27.3,26.2,-91.1
2020-07-27 12:30:00,483,13.9,28.7,27.6,-91
2020-07-27 13:00:00,484,13.5,29.4,28,-90.7
2020-07-27 13:30:00,485,13.6,28.6,26,-91.3
2020-07-27 14:00:00,486,13.6,28.3,26.1,-91.4
2020-07-27 14:30:00,487,13.5,28,26.1,-91.9
2020-07-27 15:00:00,488,13.6,28.4,28.1,-90.9
2020-07-27 15:30:00,489,13.5,30.2,26.8,-90.2
2020-07-27 16:00:00,490,13.5,30,25.8,-91.5
2020-07-27 16:30:00,491,13.5,28.3,25.6,-91.8
2020-07-27 17:00:00,492,13.6,26.9,26.2,-91.6
2020-07-27 17:30:00,493,13.5,25.9,26.1,-91.6
2020-07-27 18:00:00,494,13.3,25,25.1,-91.6
2020-07-27 18:30:00,495,13.3,24.3,23.9,-91.9
2020-07-27 19:00:00,496,13.2,23.6,23.2,-92
2020-07-27 19:30:00,497,13.1,22.8,22.5,-92
2020-07-27 20:00:00,498,13.1,21.9,21.8,-92.1
2020-07-27 20:30:00,499,13,21,21.1,-92.2
2020-07-27 21:00:00,500,13,20,20.6,-92.4
2020-07-27 21:30:00,501,13,19.2,20.1,-92.4
2020-07-27 22:00:00,502,13,18.5,19.7,-92.1
2020-07-27 22:30:00,503,13,18,19.4,-92.3
2020-07-27 23:00:00,504,13,17.4,18.9,-92.6
2020-07-27 23:30:00,505,13,16.8,18.6,-92.5
2020-07-28 00:00:00,506,12.9,16.4,18.2,-92.4
2020-07-28 00:30:00,507,12.9,16,18,-92.7
2020-07-28 01:00:00,508,12.9,15.6,17.6,-92.7
2020-07-28 01:30:00,509,12.9,15.3,17.3,-92.9
2020-07-28 02:00:00,510,12.9,15,17,-93
2020-07-28 02:30:00,511,12.9,14.8,17.1,-92.7
2020-07-28 03:00:00,512,12.9,14.6,16.8,-92.7
2020-07-28 03:30:00,513,12.9,14.5,16.6,-92.8
2020-07-28 04:00:00,514,12.9,14.4,16.6,-92.8
2020-07-28 04:30:00,515,12.9,14.4,16.6,-92.7
2020-07-28 05:00:00,516,12.9,14.3,16.5,-93
2020-07-28 05:30:00,517,12.9,14.3,16.5,-93
2020-07-28 06:00:00,518,12.9,14.5,16.6,-92.8
2020-07-28 06:30:00,519,12.9,14.9,16.8,-92.9
2020-07-28 07:00:00,520,12.9,15.3,17.1,-92.8
2020-07-28 07:30:00,521,12.9,16,17.5,-92.7
2020-07-28 08:00:00,522,13,16.8,18,-92.4
2020-07-28 08:30:00,523,13,17.8,18.7,-92.5
2020-07-28 09:00:00,524,13.2,19.5,19.7,-92.2
2020-07-28 09:30:00,525,13.4,21,20.6,-92.3
2020-07-28 10:00:00,526,13.5,21.9,22.4,-92.1
2020-07-28 10:30:00,527,14.1,24.4,23.6,-91.5
2020-07-28 11:00:00,528,14,28.8,23.7,-91.4
2020-07-28 11:30:00,529,13.8,28.7,24.7,-91.6
2020-07-28 12:00:00,530,14,28.5,26.2,-91.5
2020-07-28 12:30:00,531,14,27.6,24.8,-91.7
2020-07-28 13:00:00,532,14,27.5,25.6,-91.6
2020-07-28 13:30:00,533,13.5,27.9,25.6,-91.4
2020-07-28 14:00:00,534,13.5,28.3,25.8,-91.8
2020-07-28 14:30:00,535,13.5,28,25.5,-91.8
2020-07-28 15:00:00,536,13.5,27.9,26.6,-91.6
2020-07-28 15:30:00,537,13.5,29.8,26.5,-91.1
2020-07-28 16:00:00,538,13.5,30.2,25.7,-91.1
2020-07-28 16:30:00,539,13.6,28.6,25.2,-91.8
2020-07-28 17:00:00,540,13.6,27.2,25.4,-91.8
2020-07-28 17:30:00,541,13.6,26.3,26.4,-91.8
2020-07-28 18:00:00,542,13.3,25.5,24.7,-91.8
2020-07-28 18:30:00,543,13.3,24.6,23.8,-92.2
2020-07-28 19:00:00,544,13.2,23.8,23,-91.8
2020-07-28 19:30:00,545,13.1,22.8,22.3,-92.1
2020-07-28 20:00:00,546,13.1,21.6,21.4,-92.3
2020-07-28 20:30:00,547,13,20.3,20.6,-92.4
2020-07-28 21:00:00,548,13,19.1,19.8,-92.3
2020-07-28 21:30:00,549,13,18,19.1,-92.5
2020-07-28 22:00:00,550,13,17.1,18.7,-92.4
2020-07-28 22:30:00,551,13,16.4,18.2,-92.8
2020-07-28 23:00:00,552,13,15.7,17.7,-92.7
2020-07-28 23:30:00,553,12.9,15.2,17.4,-92.5
2020-07-29 00:00:00,554,12.9,14.8,17,-92.7
2020-07-29 00:30:00,555,12.9,14.4,16.7,-92.6
2020-07-29 01:00:00,556,12.9,14,16.4,-93.1
2020-07-29 01:30:00,557,12.9,13.7,16,-93
2020-07-29 02:00:00,558,12.9,13.3,15.7,-93.2
2020-07-29 02:30:00,559,12.9,13.1,15.8,-93
2020-07-29 03:00:00,560,12.9,13.1,15.8,-92.9
2020-07-29 03:30:00,561,12.9,12.8,15.3,-92.8
2020-07-29 04:00:00,562,12.9,12.5,15,-93.1
2020-07-29 04:30:00,563,12.8,12.1,14.6,-92.9
2020-07-29 05:00:00,564,12.8,11.9,14.5,-93.3
2020-07-29 05:30:00,565,12.8,11.7,14.3,-93.1
2020-07-29 06:00:00,566,12.9,11.8,14.3,-93.1
2020-07-29 06:30:00,567,12.9,12.6,15,-92.9
2020-07-29 07:00:00,568,13,13.8,15.9,-93
2020-07-29 07:30:00,569,13,14.5,16.4,-92.9
2020-07-29 08:00:00,570,13,15.1,16.8,-92.8
2020-07-29 08:30:00,571,13,16.1,17.3,-92.6
2020-07-29 09:00:00,572,13.1,17.4,18,-92.4
2020-07-29 09:30:00,573,13.2,18.5,18.9,-92.3
2020-07-29 10:00:00,574,13.3,20,20.9,-92.2
2020-07-29 10:30:00,575,14.2,22.6,21.9,-91.6
2020-07-29 11:00:00,576,13.9,26.3,22.1,-91.7
2020-07-29 11:30:00,577,14,26.2,22.4,-91.6
2020-07-29 12:00:00,578,14,26.4,24.1,-91.7
2020-07-29 12:30:00,579,14,27,24,-91.5
2020-07-29 13:00:00,580,14,27.6,25.1,-91.5
2020-07-29 13:30:00,581,13.5,28.6,24.7,-91.4
2020-07-29 14:00:00,582,13.5,28.7,24.8,-91.5
2020-07-29 14:30:00,583,13.5,29.3,24.7,-91.4
2020-07-29 15:00:00,584,13.5,28.6,25.8,-91.4
2020-07-29 15:30:00,585,13.5,31.7,26.2,-91.1
2020-07-29 16:00:00,586,13.5,32.1,25.3,-90
2020-07-29 16:30:00,587,13.5,29.9,24.3,-91.8
2020-07-29 17:00:00,588,13.4,27.8,23.5,-92
2020-07-29 17:30:00,589,13.6,26.2,23.5,-92
2020-07-29 18:00:00,590,13.4,25.2,23.4,-92
2020-07-29 18:30:00,591,13.3,24.1,22.6,-92
2020-07-29 19:00:00,592,13.2,23,21.8,-92.3
2020-07-29 19:30:00,593,13.1,21.8,21.1,-92.2
2020-07-29 20:00:00,594,13.1,20.6,20.5,-92.2
2020-07-29 20:30:00,595,13,19.4,19.8,-92.5
2020-07-29 21:00:00,596,13,18.4,19.2,-92.4
2020-07-29 21:30:00,597,13,17.5,18.7,-92.6
2020-07-29 22:00:00,598,13,16.8,18.3,-92.6
2020-07-29 22:30:00,599,13,16.1,17.7,-92.8
2020-07-29 23:00:00,600,13,15.5,17.3,-92.8
2020-07-29 23:30:00,601,12.9,15,16.9,-92.7
2020-07-30 00:00:00,602,12.9,14.5,16.6,-92.8
2020-07-30 00:30:00,603,12.9,14.1,16.2,-92.9
2020-07-30 01:00:00,604,12.9,13.7,15.9,-92.8
2020-07-30 01:30:00,605,12.9,13.4,15.7,-93
2020-07-30 02:00:00,606,12.9,13.1,15.4,-93.4
2020-07-30 02:30:00,607,12.9,12.9,15.2,-93.2
2020-07-30 03:00:00,608,12.9,12.7,15.1,-93
2020-07-30 03:30:00,609,12.9,12.5,14.8,-93.2
2020-07-30 04:00:00,610,12.8,12.3,14.6,-93
2020-07-30 04:30:00,611,12.8,12.2,14.5,-93.1
2020-07-30 05:00:00,612,12.8,12,14.4,-93.4
2020-07-30 05:30:00,613,12.8,11.9,14.3,-93
2020-07-30 06:00:00,614,12.9,12,14.5,-93.5
2020-07-30 06:30:00,615,12.9,12.3,14.8,-93.3
2020-07-30 07:00:00,616,12.9,13.2,15.3,-93.1
2020-07-30 07:30:00,617,12.9,14.1,15.8,-92.8
2020-07-30 08:00:00,618,13,15.1,16.5,-92.8
2020-07-30 08:30:00,619,13,16.4,17.2,-92.5
2020-07-30 09:00:00,620,13.1,17.7,18,-92.4
2020-07-30 09:30:00,621,13.2,18.8,19,-92.6
2020-07-30 10:00:00,622,13.3,20.4,21,-92.1
2020-07-30 10:30:00,623,14.2,23.2,22.4,-91.7
2020-07-30 11:00:00,624,14,26.9,22.8,-91.5
2020-07-30 11:30:00,625,14,27.9,23.1,-91.7
2020-07-30 12:00:00,626,14,27.5,24.5,-91.6
2020-07-30 12:30:00,627,14,28.2,24.7,-91.3
2020-07-30 13:00:00,628,13.9,29.3,25.9,-91.3
2020-07-30 13:30:00,629,13.5,30.3,25.6,-91.5
2020-07-30 14:00:00,630,13.5,30.7,25.6,-91.6
2020-07-30 14:30:00,631,13.5,30.8,26.9,-91.3
2020-07-30 15:00:00,632,13.5,30.7,28.3,-91.2
2020-07-30 15:30:00,633,13.4,33.3,26.9,-91.1
2020-07-30 16:00:00,634,13.4,33.3,25.7,-91.4
2020-07-30 16:30:00,635,13.5,30.9,25.5,-91.7
2020-07-30 17:00:00,636,13.5,29.4,25.6,-91.8
2020-07-30 17:30:00,637,13.5,28,25.8,-91.6
2020-07-30 18:00:00,638,13.3,26.5,24.7,-91.8
2020-07-30 18:30:00,639,13.3,25.2,23.5,-91.9
2020-07-30 19:00:00,640,13.2,23.8,22.6,-92
2020-07-30 19:30:00,641,13.1,22.5,21.9,-92.2
2020-07-30 20:00:00,642,13.1,21.2,21.2,-92.2
2020-07-30 20:30:00,643,13,20,20.5,-92.4
2020-07-30 21:00:00,644,13,18.9,19.8,-92.4
2020-07-30 21:30:00,645,13,17.9,19.3,-92.3
2020-07-30 22:00:00,646,13,17.1,18.7,-92.6
2020-07-30 22:30:00,647,13,16.4,18.3,-92.4
2020-07-30 23:00:00,648,13,16,18,-92.7
2020-07-30 23:30:00,649,12.9,15.5,17.7,-92.7
2020-07-31 00:00:00,650,12.9,15.2,17.3,-92.7
2020-07-31 00:30:00,651,12.9,14.8,17.1,-93.1
2020-07-31 01:00:00,652,12.9,14.5,16.8,-92.8
2020-07-31 01:30:00,653,12.9,14.2,16.5,-92.7
2020-07-31 02:00:00,654,12.9,13.9,16.2,-92.9
2020-07-31 02:30:00,655,12.9,13.7,16.1,-93
2020-07-31 03:00:00,656,12.9,13.5,15.9,-93
2020-07-31 03:30:00,657,12.9,13.4,15.8,-92.9
2020-07-31 04:00:00,658,12.9,13.1,15.6,-93
2020-07-31 04:30:00,659,12.8,12.9,15.2,-93.1
2020-07-31 05:00:00,660,12.8,12.7,15.1,-93.4
2020-07-31 05:30:00,661,12.8,12.6,15.1,-93.1
2020-07-31 06:00:00,662,12.9,12.6,15.1,-93.1
2020-07-31 06:30:00,663,12.9,12.8,15.4,-92.8
2020-07-31 07:00:00,664,12.9,13.4,15.7,-93
2020-07-31 07:30:00,665,12.9,14.3,16.1,-92.8
2020-07-31 08:00:00,666,13,15.8,16.9,-92.8
2020-07-31 08:30:00,667,13,17.4,17.8,-92.5
2020-07-31 09:00:00,668,13.1,18.9,18.9,-92.4
2020-07-31 09:30:00,669,13.2,20,19.8,-92.3
2020-07-31 10:00:00,670,13.3,21.5,21.2,-92
2020-07-31 10:30:00,671,14.1,24.3,22,-91.9
2020-07-31 11:00:00,672,13.9,28.8,22.6,-91.8
2020-07-31 11:30:00,673,13.8,28.8,22.8,-91.8
2020-07-31 12:00:00,674,13.9,28.4,25.1,-91.9
2020-07-31 12:30:00,675,13.9,30.6,26.3,-91
2020-07-31 13:00:00,676,13.6,31.8,27.1,-91.3
2020-07-31 13:30:00,677,13.4,32.1,26.7,-91.2
2020-07-31 14:00:00,678,13.4,32.5,26.8,-91.2
2020-07-31 14:30:00,679,13.4,32.5,27,-91.3
2020-07-31 15:00:00,680,13.4,32.2,28.6,-91.1
2020-07-31 15:30:00,681,13.4,34.5,27.8,-91
2020-07-31 16:00:00,682,13.4,33,26,-91.8
2020-07-31 16:30:00,683,13.5,31.4,26.1,-91.7
2020-07-31 17:00:00,684,13.5,29.9,26.1,-91.8
2020-07-31 17:30:00,685,13.3,28.4,26.3,-91.7
2020-07-31 18:00:00,686,13.3,27,25.2,-91.7
2020-07-31 18:30:00,687,13.2,25.4,23.9,-91.8
2020-07-31 19:00:00,688,13.1,23.9,23.1,-91.7
2020-07-31 19:30:00,689,13.1,22.6,22.3,-92
2020-07-31 20:00:00,690,13,21.4,21.6,-92.3
2020-07-31 20:30:00,691,13,20.3,21,-92.3
2020-07-31 21:00:00,692,13,19.4,20.5,-92.1
2020-07-31 21:30:00,693,13,18.7,20,-92.1
2020-07-31 22:00:00,694,13,18.2,19.8,-92.4
2020-07-31 22:30:00,695,13,18,19.6,-92.4
2020-07-31 23:00:00,696,12.9,17.9,19.5,-92.5
2020-07-31 23:30:00,697,12.9,18.1,19.6,-92.3
2020-08-01 00:00:00,698,12.9,18.1,19.6,-92.6
2020-08-01 00:30:00,699,12.9,18.3,19.6,-92.3
2020-08-01 01:00:00,700,12.9,18.5,19.6,-92.4
2020-08-01 01:30:00,701,12.9,18.5,19.6,-92.5
2020-08-01 02:00:00,702,12.9,18.5,19.6,-92.3
2020-08-01 02:30:00,703,12.9,18.5,19.5,-92.6
2020-08-01 03:00:00,704,12.9,18.5,19.4,-92.6
2020-08-01 03:30:00,705,12.9,18.4,19.3,-92.7
2020-08-01 04:00:00,706,12.9,18.6,19.5,-92.6
2020-08-01 04:30:00,707,12.9,18.7,19.5,-92.4
2020-08-01 05:00:00,708,12.9,18.7,19.3,-92.3
2020-08-01 05:30:00,709,12.9,18.6,19.1,-92.5
2020-08-01 06:00:00,710,12.9,18.5,19.1,-92.5
2020-08-01 06:30:00,711,12.9,18.7,19.1,-92.6
2020-08-01 07:00:00,712,13,19,19.5,-92.4
2020-08-01 07:30:00,713,13,19.3,19.6,-92.5
2020-08-01 08:00:00,714,13,19.2,19.5,-92.6
2020-08-01 08:30:00,715,13,19.1,19.6,-92.6
2020-08-01 09:00:00,716,13.1,19,19.4,-92.2
2020-08-01 09:30:00,717,13.1,18.9,19.5,-92.3
2020-08-01 10:00:00,718,13.4,19.4,20.1,-92.3
2020-08-01 10:30:00,719,13.7,20.9,21.2,-91.9
2020-08-01 11:00:00,720,14,23.3,22.2,-91.8
2020-08-01 11:30:00,721,14.1,24.1,23.1,-92
2020-08-01 12:00:00,722,14.1,24.8,24.4,-91.6
2020-08-01 12:30:00,723,14.1,24.8,23.7,-91.9
2020-08-01 13:00:00,724,14,25.5,24.2,-91.7
2020-08-01 13:30:00,725,13.6,26.2,24.4,-91.6
2020-08-01 14:00:00,726,13.6,26.4,24.3,-91.5
2020-08-01 14:30:00,727,13.6,27,25.3,-91.3
2020-08-01 15:00:00,728,13.6,27,26.7,-91.2
2020-08-01 15:30:00,729,13.5,28.8,25.9,-91.5
2020-08-01 16:00:00,730,13.5,28.1,24.7,-91.8
2020-08-01 16:30:00,731,13.6,26.7,23.9,-91.8
2020-08-01 17:00:00,732,13.4,26.1,25.4,-91.8
2020-08-01 17:30:00,733,13.6,25.1,25.5,-91.8
2020-08-01 18:00:00,734,13.3,24.4,24.9,-91.7
2020-08-01 18:30:00,735,13.3,23.7,23.7,-91.9
2020-08-01 19:00:00,736,13.2,23,22.6,-91.9
2020-08-01 19:30:00,737,13.1,22.1,21.6,-92.1
2020-08-01 20:00:00,738,13.1,21.2,21,-92.2
2020-08-01 20:30:00,739,13,20.1,20.3,-92.4
2020-08-01 21:00:00,740,13,19.2,19.8,-92.4
2020-08-01 21:30:00,741,13,18.2,18.8,-92.6
2020-08-01 22:00:00,742,13,17.4,18.3,-92.7
2020-08-01 22:30:00,743,13,16.8,17.7,-92.6
2020-08-01 23:00:00,744,13,16.1,17.3,-92.8
2020-08-01 23:30:00,745,13,15.5,16.8,-92.8
2020-08-02 00:00:00,746,12.9,14.9,16.6,-92.6
2020-08-02 00:30:00,747,12.9,14.2,16.2,-92.9
2020-08-02 01:00:00,748,12.9,13.7,16,-92.8
2020-08-02 01:30:00,749,12.9,13.3,15.7,-93
2020-08-02 02:00:00,750,12.9,13,15.5,-92.8
2020-08-02 02:30:00,751,12.9,12.7,15.3,-93.3
2020-08-02 03:00:00,752,12.9,12.5,15.4,-92.8
2020-08-02 03:30:00,753,12.9,12.5,15.3,-93.1
2020-08-02 04:00:00,754,12.9,12.4,15.3,-93.2
2020-08-02 04:30:00,755,12.8,12.3,15,-92.8
2020-08-02 05:00:00,756,12.8,12.1,14.8,-93.3
2020-08-02 05:30:00,757,12.8,12,14.7,-93.1
2020-08-02 06:00:00,758,12.9,12,14.8,-93.2
2020-08-02 06:30:00,759,12.9,12.2,14.7,-93.1
2020-08-02 07:00:00,760,12.9,13,15.3,-93.3
2020-08-02 07:30:00,761,13,13.6,15.7,-93
2020-08-02 08:00:00,762,13,14.1,16,-92.8
2020-08-02 08:30:00,763,13.2,16,17,-92.6
2020-08-02 09:00:00,764,13.4,16.9,17.3,-92.8
2020-08-02 09:30:00,765,13.5,17.9,18,-92.6
2020-08-02 10:00:00,766,13.6,18.6,18.9,-92.4
2020-08-02 10:30:00,767,14.2,21,20.2,-92.2
2020-08-02 11:00:00,768,14.1,23,19.9,-92.2
2020-08-02 11:30:00,769,14,24,20.5,-92.1
2020-08-02 12:00:00,770,14.1,23.3,21,-92.2
2020-08-02 12:30:00,771,14.1,23.9,21.9,-91.9
2020-08-02 13:00:00,772,14.1,25,22.4,-91.8
2020-08-02 13:30:00,773,13.6,25,22.6,-91.7
2020-08-02 14:00:00,774,13.6,25.4,22.4,-91.5
2020-08-02 14:30:00,775,13.6,25,22.5,-91.8
2020-08-02 15:00:00,776,13.6,24.8,23.3,-92.3
2020-08-02 15:30:00,777,13.7,26.4,22.8,-90.5
2020-08-02 16:00:00,778,13.6,26.5,22.1,-92.1
2020-08-02 16:30:00,779,13.7,24.7,21.7,-92.1
2020-08-02 17:00:00,780,13.7,23.7,21.9,-92.3
2020-08-02 17:30:00,781,13.6,22.7,21.4,-92
2020-08-02 18:00:00,782,13.4,21.8,20.6,-92.6
2020-08-02 18:30:00,783,13.3,20.8,20.1,-92.2
2020-08-02 19:00:00,784,13.2,20,19.6,-92.2
2020-08-02 19:30:00,785,13.2,19.1,19.1,-92.5
2020-08-02 20:00:00,786,13.1,17.9,18.4,-92.5
2020-08-02 20:30:00,787,13,16.6,17.6,-92.7
2020-08-02 21:00:00,788,13,15.5,16.8,-92.8
2020-08-02 21:30:00,789,13,14.6,16.2,-92.8
2020-08-02 22:00:00,790,13,13.9,15.8,-93
2020-08-02 22:30:00,791,13,13.3,15.6,-92.9
2020-08-02 23:00:00,792,13,13,15.6,-93.1
2020-08-02 23:30:00,793,13,12.7,15.4,-92.9
2020-08-03 00:00:00,794,12.9,12.5,15.3,-93.2
2020-08-03 00:30:00,795,12.9,12.3,15,-93.2
2020-08-03 01:00:00,796,12.9,12,14.6,-93.1
2020-08-03 01:30:00,797,12.9,11.6,14.3,-93.2
2020-08-03 02:00:00,798,12.9,11.3,14,-93.2
2020-08-03 02:30:00,799,12.9,11.1,13.9,-93.2
2020-08-03 03:00:00,800,12.9,11.1,13.9,-93.1
2020-08-03 03:30:00,801,12.8,11.1,13.9,-93.5
2020-08-03 04:00:00,802,12.8,11.3,13.9,-93
2020-08-03 04:30:00,803,12.8,11.1,13.5,-93.5
2020-08-03 05:00:00,804,12.8,10.6,13.1,-93.7
2020-08-03 05:30:00,805,12.8,10.2,12.7,-93.6
2020-08-03 06:00:00,806,12.8,9.9,12.6,-93.7
2020-08-03 06:30:00,807,12.9,9.8,12.7,-93.4
2020-08-03 07:00:00,808,12.9,10.1,13.1,-93.5
2020-08-03 07:30:00,809,12.9,10.8,13.6,-93.1
2020-08-03 08:00:00,810,13,11.7,14.1,-93.1
2020-08-03 08:30:00,811,13,13,14.7,-93
2020-08-03 09:00:00,812,13.1,14.1,15.2,-92.8
2020-08-03 09:30:00,813,13.2,15.2,16,-92.8
2020-08-03 10:00:00,814,13.3,16.7,17.4,-92.6
2020-08-03 10:30:00,815,14.3,19,18.2,-92.4
2020-08-03 11:00:00,816,14.1,24.1,19.3,-92
2020-08-03 11:30:00,817,13.9,25.2,20.5,-92.2
2020-08-03 12:00:00,818,14.1,25,22,-91.9
2020-08-03 12:30:00,819,14.1,25.8,22.8,-91.9
2020-08-03 13:00:00,820,14,26.2,21.8,-91.9
2020-08-03 13:30:00,821,13.6,26.3,22.1,-91.9
2020-08-03 14:00:00,822,13.6,26,21.8,-91.8
2020-08-03 14:30:00,823,13.6,26.2,22.4,-92
2020-08-03 15:00:00,824,13.6,26.3,26,-91.5
2020-08-03 15:30:00,825,13.6,29,24.4,-91.7
2020-08-03 16:00:00,826,13.5,28.3,22.7,-92
2020-08-03 16:30:00,827,13.6,26.5,22.2,-92.1
2020-08-03 17:00:00,828,13.4,24.9,22.4,-92.2
2020-08-03 17:30:00,829,13.6,23.5,23.1,-92
2020-08-03 18:00:00,830,13.4,22.5,22,-92.2
2020-08-03 18:30:00,831,13.3,21.6,21.2,-92.1
2020-08-03 19:00:00,832,13.2,20.5,20,-92.4
2020-08-03 19:30:00,833,13.2,19.1,19.1,-92.6
2020-08-03 20:00:00,834,13.1,17.8,18.3,-92.5
2020-08-03 20:30:00,835,13.1,16.5,17.5,-92.9
2020-08-03 21:00:00,836,13,15.4,16.8,-93
2020-08-03 21:30:00,837,13,14.5,16.2,-92.9
2020-08-03 22:00:00,838,13,13.7,15.8,-93
2020-08-03 22:30:00,839,13,13.2,15.4,-93.1
2020-08-03 23:00:00,840,13,13,15.2,-93.1
2020-08-03 23:30:00,841,12.9,13.1,15.3,-93
2020-08-04 00:00:00,842,12.9,12.8,14.9,-93.1
2020-08-04 00:30:00,843,12.9,12.5,14.8,-93.1
2020-08-04 01:00:00,844,12.9,12.1,14.3,-93.3
2020-08-04 01:30:00,845,12.9,11.6,13.9,-93.3
2020-08-04 02:00:00,846,12.9,11.1,13.5,-93.2
2020-08-04 02:30:00,847,12.9,10.8,13.4,-93
2020-08-04 03:00:00,848,12.9,10.4,13,-93.5
2020-08-04 03:30:00,849,12.8,10.1,12.8,-93.4
2020-08-04 04:00:00,850,12.8,10,12.8,-93.4
2020-08-04 04:30:00,851,12.8,9.9,12.7,-93.6
2020-08-04 05:00:00,852,12.8,9.7,12.4,-93.6
2020-08-04 05:30:00,853,12.8,9.6,12.3,-93.3
2020-08-04 06:00:00,854,12.8,10,12.8,-93.3
2020-08-04 06:30:00,855,12.9,10.7,13.3,-93.5
2020-08-04 07:00:00,856,12.9,11.6,13.8,-92.9
2020-08-04 07:30:00,857,13,12.3,14.2,-92.8
2020-08-04 08:00:00,858,13.1,13.1,14.6,-92.9
2020-08-04 08:30:00,859,13.3,14,15.1,-92.9
2020-08-04 09:00:00,860,13.4,14.9,15.5,-93.1
2020-08-04 09:30:00,861,13.7,16.1,16.2,-92.8
2020-08-04 10:00:00,862,13.7,17,17.5,-92.6
2020-08-04 10:30:00,863,14.3,18.8,18.4,-92.5
2020-08-04 11:00:00,864,13.9,22.3,18.9,-92
2020-08-04 11:30:00,865,14.2,22.2,19.9,-92.4
2020-08-04 12:00:00,866,14.1,22.8,21.8,-92
2020-08-04 12:30:00,867,14.1,25.8,23.2,-91.9
2020-08-04 13:00:00,868,13.6,27.6,23.2,-91.9
2020-08-04 13:30:00,869,13.6,27.4,23.5,-91.7
2020-08-04 14:00:00,870,13.6,28,23.9,-91.7
2020-08-04 14:30:00,871,13.5,27.9,25.3,-91.5
2020-08-04 15:00:00,872,13.5,27.7,26.1,-91.6
2020-08-04 15:30:00,873,13.5,30.3,25.3,-91.5
2020-08-04 16:00:00,874,13.5,29.7,23.6,-92
2020-08-04 16:30:00,875,13.6,27.8,23.1,-92.1
2020-08-04 17:00:00,876,13.6,26.3,23.7,-92
2020-08-04 17:30:00,877,13.6,25.1,24.2,-91.8
2020-08-04 18:00:00,878,13.4,24.1,23.3,-92
2020-08-04 18:30:00,879,13.3,22.9,21.9,-92.2
2020-08-04 19:00:00,880,13.2,21.5,20.7,-92.5
2020-08-04 19:30:00,881,13.1,20.2,20,-92.3
2020-08-04 20:00:00,882,13.1,19.1,19.4,-92.4
2020-08-04 20:30:00,883,13,18.3,19,-92.5
2020-08-04 21:00:00,884,13,17.5,18.5,-92.7
2020-08-04 21:30:00,885,13,17,18.2,-92.7
2020-08-04 22:00:00,886,13,16.8,18.1,-92.6
2020-08-04 22:30:00,887,13,16.7,18,-92.4
2020-08-04 23:00:00,888,13,16.5,17.8,-92.6
2020-08-04 23:30:00,889,12.9,16.1,17.5,-92.4
2020-08-05 00:00:00,890,12.9,15.6,17.2,-92.5
2020-08-05 00:30:00,891,12.9,15.3,17,-92.9
2020-08-05 01:00:00,892,12.9,15,16.7,-93
2020-08-05 01:30:00,893,12.9,14.6,16.4,-93.1
